ACTOR_ID,ACTOR,AVG_SCORE
1099549,詹姆斯·格劳特,9.8
1128854,约翰·内特尔顿,9.8
1080641,保罗·爱丁顿,9.8
1080967,德里克·福德斯,9.8
1342660,戴安娜·霍迪诺特,9.8
1275234,马明威,9.6
1275236,尹治,9.6
1315929,阿尔菲·博,9.6
1377435,塙爱美,9.6
1110465,伊藤荣次,9.6
1018298,莱昂纳尔·里奇,9.6
1382790,森下由树子,9.6
1373062,黄斐,9.6
1275231,李春,9.6
1317383,沈慧芬,9.6
1275237,赵海龙,9.6
1121545,诺姆·刘易斯,9.6
1041400,格伦·弗雷,9.5
1324518,Rallapalli,9.5
1035798,清水真由美,9.5
1023852,威尔·查平,9.5
1340765,乔纳森·萨加尔,9.5
1124528,碧翠斯·马科拉,9.5
1147646,Raogopalrao,9.5
1001080,盖伊·贝瑞曼,9.5
1116758,克齐斯茨托夫·拉夫特,9.5
1032077,克里斯·马汀,9.5
1100344,保罗·哈特曼,9.5
1045095,塞缪尔·巴奈特,9.5
1101625,唐·亨利,9.5
1013732,诺伯特·魏塞尔,9.5
1054473,弗兰克·米尔斯,9.5
1090095,Larkin Ford,9.5
1275233,童弟,9.5
1091349,马尔戈萨·格贝尔,9.5
1025385,赤拉尼维,9.5
1034973,正司照枝,9.5
1011970,布施博,9.5
1007132,彼得·萨利斯,9.5
1016790,李·飞利浦,9.5
1018325,乔治·沃斯科维奇,9.45
1156925,约瑟夫·史威尼,9.45
1032657,鲁茜·亨肖,9.4
1301414,杨亚洲,9.4
1037326,布莱德·德尔森,9.4
1332188,玛丽安莉拉·努尼斯,9.4
1348112,吴玮玲,9.4
1348110,温谦,9.4
1348111,马载军,9.4
1348063,刘国祥,9.4
1313294,金昭,9.4
1152853,安德烈提多娜,9.4
1348064,徐学政,9.4
1055448,柯克·汉梅特,9.4
1070735,J.J. Cale,9.4
1313292,蓝天野,9.4
1032338,查斯特·班宁顿,9.4
1318513,谭宗尧,9.4
1005493,菲尼克斯·法雷尔,9.4
1032717,约瑟夫·韩,9.4
1134016,杰森·纽斯泰德,9.4
1005272,罗伯·波顿,9.4
1360910,韩炳杰,9.4
1014613,宇多田光,9.4
1009574,杰森·玛耶兹,9.4
1028941,卡米拉·菲利皮,9.4
1070084,霍华德·克罗斯利,9.4
1321934,吴淑昆,9.4
1169759,Liam Mower,9.4
1181442,Rocky Frisco,9.4
1022856,詹姆斯·海特菲尔德,9.4
1165342,奇普·兹恩,9.4
1342105,佘南南,9.4
1359094,童超,9.4
1005117,麦克·信田,9.4
1103744,BB·金,9.350000000000001
1138401,Bonnie Raitt,9.3
1101363,Buddy Guy,9.3
1032670,约翰·凯尔,9.3
1133272,Art Neville,9.3
1318246,刘广宁,9.3
1033341,佛罗伦斯·李,9.3
1321460,中野裕斗,9.3
1154954,远野凪子,9.3
1174312,亚当·莱文,9.3
1041644,Dr. John,9.3
1387991,中村彰男,9.3
1302280,Steve Mackey,9.3
1050084,贾维斯·考科尔,9.3
1331563,李梓,9.3
1387989,小林郁夫,9.3
1359312,理查德·加德,9.3
1151183,Jimmie Vaughan,9.3
1114237,上条恒彦,9.3
1387988,玉井夕海,9.3
1032389,卢·里德,9.3
1329996,菲利普-沃斯,9.3
1072220,Robert Cray,9.3
1000577,弗吉尼亚·切瑞尔,9.3
1033054,亨利·伯格曼,9.3
1384662,小野塚勇人,9.3
1232192,Will Smith,9.3
1036782,阿尔弗雷德·伊诺奇,9.3
1022983,托尼·本内特,9.3
1158559,丽莎·塔巴克,9.3
1337487,渡边优奈,9.3
1320233,罗莎莉·威廉姆斯,9.233333333333333
1036240,格拉翰姆·考可森,9.2
1344047,Dariush Mokhtari,9.2
1372687,田振东,9.2
1385850,近畿小子,9.2
1000521,达蒙·奥尔本,9.2
1344048,费雷什特·萨拉班迪,9.2
1339583,林榛,9.2
1275896,董飞,9.2
1275895,肖聪,9.2
1126880,桃乐丝·奥里奥丹,9.2
1275894,张璐,9.2
1051784,Peter Bennett,9.2
1365442,弗朗西丝卡·德·萨维奥,9.2
1155404,弗兰克·西维罗,9.2
1008279,乔治·K-阿瑟,9.2
1163395,Haidee Wright,9.2
1410853,Darby Foster ,9.2
1275216,达伦·克里斯,9.2
1316511,蔡依林,9.2
1316276,莫愁,9.2
1087428,理查德·弗让吉,9.2
1000421,迈克尔·V·格佐,9.2
1060634,玛丽·奥尔特,9.2
1344761,贾斯汀·罗兰,9.2
1103656,费尔戈·劳勒,9.2
1344049,纳菲丝·贾法-穆罕默迪,9.2
1077706,菲利克斯·布雷萨特,9.2
1143122,汤姆·罗斯奎,9.2
1159166,Simeon Stuart,9.2
1014522,查特·贝克,9.2
1138535,拉里·拉普,9.2
1070270,迈克尔·卡尔佛,9.2
1004930,杰克·本尼,9.2
1332515,朱嘉琛,9.2
1332094,彭德尔顿·沃德,9.2
1194637,梅根·史密斯,9.2
1349784,胡小琴,9.2
1349787,顾慕如,9.2
1082252,Mildred Evelyn,9.2
1177349,杰里米·沙达,9.2
1041444,杰夫·巴克利,9.2
1094141,诺埃尔·霍根,9.2
1331041,法拉赫阿米尔·哈什米安,9.2
1381581,刘燕瑾,9.2
1091914,迈克·霍根,9.2
1313691,吴绮莉,9.2
1355239,蒋大为,9.2
1350028,郁钧剑,9.2
1355240,胡寅寅,9.2
1355241,孙正平,9.2
1041359,黛安娜·克拉芙,9.2
1406034,杨同顺,9.2
1151022,Edward Underdown,9.2
1048361,罗伯特·哈珀,9.2
1182665,奥利维亚·奥尔森,9.2
1065617,Nina Boucicault,9.2
1328828,巴哈丽·西迪奇,9.2
1095152,詹姆斯·海登,9.2
1349786,伊斯兰,9.2
1410854,Lilian Douglas ,9.2
1274332,凯瑟琳·帕金森,9.2
1410855,Marie Wright ,9.2
1372689,周瑞德,9.2
1331562,于鼎,9.15
1331561,富润生,9.15
1322554,毕克,9.15
1326253,尚华,9.15
1040744,安东尼·凯迪斯,9.1
1368950,多米尼克·博夫,9.1
1316227,陆树铭,9.1
1087216,塔卡尤·费舍尔,9.1
1317645,杰西卡·雷恩,9.1
1368948,乔治·张,9.1
1018433,米哈乌·热布罗夫斯基,9.1
1343778,杰西卡·凯特·梅耶尔,9.1
1027333,弗利,9.1
1368949,戴维·迈克尔·西尔弗曼,9.1
1203462,松本和香子,9.1
1347947,艾丽丝·奥尔尤因,9.1
1035163,糸博,9.1
1026134,山本圭子,9.1
1398362,铃木弘子,9.1
1085006,玛丽亚·格拉齐亚·弗兰恰,9.1
1368951,乔伊芙·拉文,9.1
1343777,茱莉亚·蕾娜,9.1
1162603,约翰·弗拉西特,9.1
1061040,安达忍,9.1
1086568,威廉·富特文格勒,9.1
1315925,拉斯穆斯·哈迪克,9.1
1106343,安德烈·拉孔布,9.1
1206098,巴特熊,9.1
1316293,金艺芬,9.1
1414275,大地琴惠,9.1
1165462,凯文·韦斯特,9.1
1042019,杰弗·卡伦,9.1
1121455,穆琳·利普曼,9.1
1041638,查德·史密斯,9.1
1030121,阿曼多·弗兰西欧利,9.1
1348368,大卫·叶兰德,9.1
1075470,Lisa della Casa,9.1
1101329,Elisabeth Grümmer,9.1
1169878,杉本优,9.1
1257311,宫寺智子,9.1
1160336,伊娃·瓦尼切克,9.1
1102562,米里亚娜·约科维奇,9.1
1080954,Otto Edelmann,9.1
1144324,Cesare Siepi,9.1
1122257,史蒂芬·麦可甘,9.1
1110175,斯科特·克拉斯,9.1
1007945,峰惠研,9.1
1092923,伊雷娜·加尔特,9.1
1044548,神山卓三,9.1
1139331,德利娅·斯卡拉,9.1
1075883,乔纳森·考尔,9.1
1327413,劳拉·美恩,9.1
1106929,维尔纳·克伦佩雷尔,9.1
1066911,保拉·布鲁布尼,9.05
1149760,卢博尔·托科什,9.0
1035910,Rate Furlan,9.0
1115191,格雷戈·马龙,9.0
1126028,Katerina Machácková,9.0
1325990,里佐·弗雷多里佐,9.0
1065050,德丽娅·布卡尔铎,9.0
1059818,里奇蒙德·阿奎特 ,9.0
1409075,小岛一成,9.0
1002386,伊东实华,9.0
1022802,莎拉·布莱曼,9.0
1072857,格伦·卡文德,9.0
1114847,Rossana Mariano,9.0
1381875,杰里米·利里,9.0
1065484,莱娜·贝格曼,9.0
1351267,山村响,9.0
1113699,克里斯蒂亚娜·赫尔比格,9.0
1105134,克里斯蒂安妮·库布里克,9.0
1182681,工藤晴香,9.0
1025301,理查德·安德森,9.0
1036860,卡塔琳娜·薇特,9.0
1032366,布里吉特·赫尔姆,9.0
1115535,简·马尔姆斯,9.0
1373293,苏哈妮·巴特纳格尔,9.0
1087979,Raffaele Di Mario,9.0
1379153,弗兰克·巴恩斯,9.0
1348615,乔什·库雷,9.0
1332408,王文娟,9.0
1122596,玛丽昂·马克,9.0
1332416,徐玉兰,9.0
1372941,李多奎,9.0
1348672,李胜源,9.0
1061463,Brian Boitano,9.0
1118324,比利·麦克莱伦,9.0
1348616,米凯·麦高万,9.0
1372940,裘盛戎,9.0
1372939,马长礼,9.0
1011348,沃伦·格拉夫,9.0
1372938,张君秋,9.0
1348619,丹尼·曼恩,9.0
1375580,梁正晖,9.0
1032349,蒂莫西·凯瑞,9.0
1373295,里特维克·萨霍里,9.0
1022803,彼特·道格特,9.0
1369449,王春,9.0
1327981,玛丝·伯纳德,9.0
1018304,史蒂文·帕特里克·莫里西,9.0
1192335,莎伦·邓肯-布鲁斯特,9.0
1051401,芭布洛·约尔特·阿夫·奥纳斯,9.0
1403678,叶月绘理乃,9.0
1402711,冰青,9.0
1360778,凯特·罗斯,9.0
1167913,哈考特·威廉姆斯,9.0
1353055,唐纳德·富利洛夫,9.0
1402720,足立友,9.0
1334973,樱井真子,9.0
1203845,Laura Rogers,9.0
1331098,尹秀晶,9.0
1325256,章志直,9.0
1108026,乔·基顿,9.0
1004683,乔丹·长井,9.0
1351712,山内圭哉,9.0
1324461,唐槐秋,9.0
1003138,野岛裕史,9.0
1054526,英格玛·伯格曼,9.0
1134570,弗里茨·穆利亚尔,9.0
1398612,三户耕三,9.0
1377951,劳伦斯·巴里,9.0
1381870,杰罗姆·兰福特,9.0
1317514,劳拉·德·马奇,9.0
1016303,安迪·洛克,9.0
1344141,Patrizia Terreno,9.0
1071327,尼基塔·卡兰姆,9.0
1082661,吉姆·法利,9.0
1342237,杰克·阿什顿,9.0
1069855,Paolo Carlini,9.0
1042081,约翰尼·玛尔,9.0
1274380,杰米·帕克,9.0
1053554,今敏,9.0
1021701,Mike Joyce,9.0
1131037,Brian Orser,9.0
1161781,弗雷德里克·弗鲁姆,9.0
1134389,汤姆·纳恩,9.0
1320946,江约诚,9.0
1019107,宝莲·高黛,9.0
1021993,彼得·韦克,9.0
1161435,Anita Wall,9.0
1261582,Gareth Bennett-Ryan,9.0
1084846,麦克·多林,9.0
1384361,水泽史绘,9.0
1419446,川濑晶子,9.0
1136113,哈特利·鲍尔,9.0
1030114,查尔斯·亨利·史密斯,9.0
1266876,杰克·怀特霍尔,9.0
1082319,Wenche Foss,9.0
1362963,周宝奎,9.0
1381871,艾丽·道克特,9.0
1137578,Margaret Rawlings,9.0
1377952,大卫·菲恩,9.0
1079868,Claudio Ermelli,9.0
1363331,河西健吾,9.0
1339520,马连良,9.0
1319207,黎铿,9.0
1339523,程砚秋,9.0
1275238,李丹,8.966666666666667
1403007,宫下荣治,8.95
1023035,托莉·阿莫斯,8.95
1072398,雷·查尔斯,8.95
1111783,Laus Høybye,8.95
1149363,塚濑纪子,8.95
1111420,迪克·凯斯,8.933333333333334
1128103,格伦·利斯·迈斯特,8.933333333333334
1067502,布朗迪娜·比里,8.9
1381385,朱莉·福塞斯,8.9
1381384,约翰·弗劳思,8.9
1021112,大塚道子,8.9
1045942,饭岛真理,8.9
1050966,马可·科奇,8.9
1148450,Benjamin Rothenborg Vibe,8.9
1035704,三上宽,8.9
1344649,吉诺·萨尔塔梅伦达,8.9
1381382,卡罗琳·莎士比亚-艾伦,8.9
1163867,西蒙·沃德,8.9
1051287,蕾妮·盖耶,8.9
1034327,今田耕司,8.9
1381381,琳恩·史密斯,8.9
1362728,维托里奥·安东努奇,8.9
1167463,David Waller,8.9
1007835,楢桥美纪,8.9
1176134,神田沙也加,8.9
1004926,巴瑞·哈姆弗莱斯,8.9
1248111,Michael Ienna,8.9
1012617,利诺·班菲,8.9
1082999,德斯蒙德·杜布,8.9
1011767,西凛太郎,8.9
1372490,小原好美,8.9
1031282,池田胜,8.9
1405092,陆运坤,8.9
1405093,李桂贤,8.9
1040683,弗兰克·约翰·休斯,8.9
1405096,陆庆松,8.9
1041104,艾伦·旁派,8.9
1240698,阿黛尔,8.9
1045073,弗兰克·阿巴内尔,8.9
1001586,莫苏西·麦格诺,8.9
1388042,龙梦柔,8.9
1119739,伊恩·莫利·梅尔德伦,8.9
1014108,史蒂芬·霍金,8.9
1386569,陆庆屹,8.9
1050493,兰贝托·马乔拉尼,8.9
1316336,赤羽根健治,8.9
1343737,浦井健治,8.9
1137688,约翰·瑞汉姆,8.9
1041637,恩佐·斯泰奥拉,8.9
1402882,狩野茉莉,8.9
1343029,Rupert Baderman,8.9
1050614,伊扎克·帕尔曼,8.9
1118370,Alan MacNaughton,8.9
1355955,突利斯·查克拉波提,8.9
1387131,落合福嗣,8.9
1102991,蕾乐蒂·库马洛,8.9
1032094,昆西·琼斯,8.9
1125013,James MacDonald,8.9
1046025,莉安拉·卡雷尔,8.9
1078288,阿伊莎·切拉米,8.9
1115161,弗拉基米尔·马拉科夫,8.9
1157997,列奥波德·斯托科夫斯基,8.9
1188137,克里斯托弗·马西,8.9
1047919,萨拉·巴拉斯,8.9
1019344,托马斯·朗曼,8.9
1151064,Deems Taylor,8.9
1401084,宫崎一成,8.9
1228516,Arky Vaughan,8.9
1277830,卡鲁娜·班纳杰,8.9
1377954,加藤雅人,8.9
1127077,Julietta Novis,8.9
1092542,Dorian Healy,8.9
1038475,安东尼奥·卡洛斯,8.9
1399884,菅贯太郎,8.9
1071848,巴特·伯恩斯,8.9
1358512,阿帕纳·德芙,8.9
1358511,雷巴·德芙,8.9
1358510,伦基·班纳杰,8.9
1097322,安琪拉·古德温,8.9
1100017,John Grillo,8.9
1358509,尤玛·戴斯·固普塔,8.9
1358508,楚尼巴拉·德芙,8.9
1184342,Paul J. Smith,8.9
1351262,井泽诗织,8.9
1314687,布莱恩·考克斯,8.9
1078331,Fabien Chombart,8.9
1358507,卡奴·班纳杰,8.9
1314421,苏比·班纳杰,8.9
1036330,华特·迪士尼,8.9
1059090,科林·贝克,8.9
1059790,克洛伊·安耐特,8.9
1419445,坂卷学,8.9
1064103,哈尔瓦德·比约克,8.9
1115559,詹姆斯·莱文,8.9
1337707,高野浩幸,8.9
1231453,贝塔尼·维特莫尔,8.9
1364743,傅全香,8.9
1000398,格拉汉姆·诺顿,8.9
1001659,团令子,8.899999999999999
1374285,魏超,8.899999999999999
1028093,斯拉夫科·斯提马科,8.899999999999999
1141070,乔纳森·罗斯,8.866666666666667
1042243,林佳树,8.850000000000001
1274392,六小龄童,8.85
1275230,吕齐,8.85
1032549,阿弗莱德·阿贝尔,8.85
1025330,爱德华·哈德威克,8.84
1000333,埃里克·克莱普顿,8.825
1384767,彼得·斯皮尔斯,8.8
1099170,埃米尔·热纳瓦,8.8
1321638,松崎丽,8.8
1330910,行成桃姬,8.8
1378830,凯文·斯耶斯卡斯,8.8
1013718,中山千夏,8.8
1314297,佳朗丝·勒·吉耶米克,8.8
1146510,凯文·G·施密特,8.8
1384769,安东尼奥·里莫尔迪,8.8
1384768,旺妲·卡布里奥罗,8.8
1384766,马可·斯格罗索,8.8
1092928,Ron Holgate,8.8
1109546,阿曼达·李尔,8.8
1340412,绿杨,8.8
1113595,奇乔·因格拉西亚,8.8
1269788,Lady Gaga,8.8
1093373,グレート義太夫,8.8
1075107,吉米·卡尔,8.8
1319210,林鸿铭,8.8
1250852,桐本拓哉,8.8
1344031,威尔·柯林斯,8.8
1341755,赖梵耘,8.8
1419515,高桥研二,8.8
1316051,汪政纬,8.8
1120651,迈克·马祖尔凯,8.8
1027627,戴维娜·迈克考,8.8
1320196,杨华生,8.8
1020904,今村鼠,8.8
1329239,邓安宁,8.8
1072895,达拉斯·坎贝尔,8.8
1378829,科姆·Ó·斯诺代格,8.8
1370702,伊尼戈·加斯特西,8.8
1396351,青木沙耶香,8.8
1005176,H·R·吉格,8.8
1370703,圣·耶拉莫斯,8.8
1370704,马内尔·杜维索,8.8
1384656,安德列·艾席蒙,8.8
1152390,理查德·斯坦利,8.8
1364690,周任莹,8.8
1348578,露西·奥康奈尔,8.8
1185297,艾伦·卡尔,8.8
1027771,布兰妮·斯皮尔斯,8.8
1176631,William R. Dean,8.8
1398864,洪善群,8.8
1075467,弗兰科·卡斯特拉诺,8.8
1028671,松田洋治,8.8
1260982,克里斯蒂安·范德尔,8.8
1259964,罗德里戈-费尔南德斯-斯托尔,8.8
1342192,德温·法拉奇,8.8
1134569,琳达·莫雷蒂,8.8
1049298,矢田稔,8.8
1332038,森田修平,8.8
1092568,鲍比·冈萨雷斯,8.8
1024056,罗里·奥谢,8.8
1342195,让-皮埃尔·维尼奥,8.8
1370706,霍尔迪·布鲁内特,8.8
1342194,德鲁·麦克维尼,8.8
1038880,井手博士,8.8
1342193,戴安娜·奥班农,8.8
1320995,田中祥平,8.8
1115135,温迪·莫尼兹,8.8
1349497,马邵君,8.8
1342191,克里斯·福斯,8.8
1370707,玛蒂娜·乌尔塔多,8.8
1327065,丹·弗雷登堡,8.8
1080435,夏尔·迪兰,8.8
1147336,阿曼达·桑德雷莉,8.8
1063524,戴夫·巴里,8.8
1398863,朱凤岗,8.8
1370705,布兰卡·马丁内斯,8.8
1118938,莫拉娜,8.8
1081602,芭芭拉·德鲁,8.8
1330675,大卫·罗尔,8.8
1028700,丹尼尔·德洛姆,8.8
1111564,加来道雄,8.8
1056393,约翰·贝西,8.8
1045151,杜可风,8.8
1328462,关口雄介,8.8
1274314,史蒂文·莫法特,8.8
1342203,艾斯特·加瑞尔,8.8
1065474,哈里·博尔,8.8
1342190,布隆蒂斯·佐杜洛夫斯基,8.8
1340602,李知勋,8.8
1073100,弗兰克·德安布罗西奥,8.8
1315690,杨静怡,8.8
1116502,克莱尔·莫里耶,8.8
1387523,宫西达也,8.8
1358433,小松由佳 ,8.8
1281898,Dane A. Davis,8.8
1130461,南多·奥尔费伊,8.8
1335640,王安,8.8
1324438,福松进纱,8.8
1337995,埃利奥特·斯佩勒-吉洛特,8.8
1338136,尼克·赫尔姆,8.8
1286868,鸿鸿,8.8
1130736,斯维特拉娜·涅莫利亚耶娃,8.8
1167270,布鲁诺·扎宁,8.8
1346072,金采风,8.8
1087013,鲍里斯·德沃尔尼克,8.8
1164123,乔纳森·M·伍德沃德,8.8
1346331,乔·肯尼,8.8
1076702,Fern Britton,8.8
1022511,史蒂夫·瓦伊,8.8
1060827,Simone Alaimo,8.8
1124165,Ben Miller,8.8
1232991,兰道尔·爱德华,8.8
1212700,丽莎·汉尼根,8.8
1325166,冯国强,8.8
1168559,贝弗利·威尔斯,8.8
1163554,哈里·威尔逊,8.8
1139836,小爱德华·G·罗宾逊,8.8
1054399,索菲亚·科波拉,8.8
1076221,海蒂·布雷斯,8.8
1297270,迈克尔·赛杜,8.8
1139633,琼·肖丽,8.8
1356660,埃琳娜·布奇,8.8
1356427,费利佩·齐尔泽,8.8
1337492,李芹,8.8
1042351,荒木香惠,8.8
1383183,吕德明,8.8
1387526,胜沼纪义,8.8
1387527,井田国男,8.8
1408476,萧智文,8.8
1317428,姜秀琼,8.8
1104776,沃尔夫冈·许布施,8.8
1345453,阿莱·阿布鲁,8.8
1408477,施明扬,8.8
1000555,诸慧荷,8.8
1408478,倪重华,8.8
1323514,野本萤,8.8
1165117,韦利米尔·巴塔·日沃伊诺维奇,8.8
1387528,宫西美奈子,8.8
1345454,马尔科·奥雷利奥·坎波斯,8.8
1345455,维尼修斯·加西亚,8.8
1097228,乔治·赫恩,8.8
1345456,卢·奥尔塔,8.8
1052490,迈克尔·麦金泰尔,8.8
1052967,Mark Morris,8.8
1142103,弗朗西丝·雷蒙德,8.8
1336321,吴义芳,8.8
1126931,斯洛博丹·佩罗维奇,8.8
1365446,莎拉·威多斯,8.8
1164788,克劳迪娅·温科曼,8.8
1365445,杰克·凯斯,8.8
1142512,大卫·塞尔瓦斯,8.8
1280055,吉安菲利波·卡尔卡诺,8.8
1077714,阿尔曼多·布兰恰,8.8
1008280,热罗姆·昂热,8.8
1316759,金甫美,8.8
1349496,黄嘉晴,8.8
1026556,雨森雅司,8.8
1322234,林凌雅,8.8
1139130,山姆·洛巴兹,8.8
1057871,玛利亚·安东涅塔·贝卢齐,8.8
1121281,Donald Madden,8.8
1023200,加里·库尔茨,8.8
1018342,史蒂文·杰拉德,8.8
1018327,艾琳·戈洛瓦娅,8.8
1027074,乔·E·布朗,8.8
1089409,马克斯·迪尔利,8.8
1334203,姬蒂·奥尔德里奇,8.8
1057991,保罗·阿扎伊斯,8.8
1029019,奥列格·巴希拉什维利,8.8
1363322,山本兼平,8.8
1108592,Mark Lawson,8.8
1088533,露丝·德怀尔,8.8
1410627,荻野晴朗,8.8
1066840,T.罗伊·巴尔内斯,8.8
1155148,约瑟琳·坦齐利,8.8
1001569,丹下樱,8.799999999999999
1041186,杰瑞米·布雷特,8.76
1020062,野中蓝,8.75
1359199,阿利斯泰尔·布拉默,8.75
1364726,吕瑞英,8.75
1134959,中西妙子,8.75
1320004,前田旺志郎 ,8.75
1351268,朝井彩加,8.75
1384253,竹内良太,8.75
1087818,阿丽萨·弗雷因德利赫,8.75
1022984,布尔维尔,8.75
1009413,林哥·斯塔尔,8.733333333333333
1081439,彼得·戴维森,8.700000000000001
1388849,脱线,8.7
1019616,奥托·申克,8.7
1356163,费米·约尔诺,8.7
1127060,菲利普·尼科,8.7
1059500,理查德·亚历山大,8.7
1145924,Rudolf Rittner,8.7
1052374,亨利.斯多克,8.7
1059556,尼娜·阿尔希波娃,8.7
1140755,米歇尔·德雷,8.7
1149904,阿姆齐·斯特里克兰,8.7
1120544,多丽丝·劳埃德,8.7
1392337,高木信夫,8.7
1083372,索菲·德马雷,8.7
1278368,Mairon Bennett,8.7
1092232,Christopher Guard,8.7
1059234,约瑟夫·阿什顿,8.7
1082739,艾蒂安·德克鲁,8.7
1356125,市来光弘,8.7
1062119,特迪·比利斯,8.7
1064859,哈比卜·本利亚,8.7
1079113,伯纳德·德兰,8.7
1130054,阿列克谢·彼得连科,8.7
1121722,卡尔·卢波利,8.7
1075864,丽塔·卡莱尔,8.7
1333601,玛丽莲·纳什,8.7
1150234,高桥丰子,8.7
1065559,塞缪尔·洛德·布莱克,8.7
1361140,奥西纳·法赫,8.7
1057762,瑞克阿维莱斯,8.7
1050371,尼古拉·科约,8.7
1057571,罗伯特·亚瑟,8.7
1184086,恩尼斯·埃斯莫,8.7
1132695,乃村健次,8.7
1082880,路易·弗洛朗西,8.7
1003505,罗伯特·哈伦,8.7
1005313,安·吉利斯,8.7
1022655,米卡·波瑞姆,8.7
1135885,安尼巴莱·宁基,8.7
1255571,丽娜·维特,8.7
1314519,Adrienne Pauly   ,8.7
1355469,Michèle Caucheteux,8.7
1355468,莉娜·布德罗,8.7
1048258,莱克斯·巴克,8.7
1008932,林英哲,8.7
1127357,Jeff Olson,8.7
1361139,布巴·巴尤尔·,8.7
1127422,米谢勒·纳达尔,8.7
1079642,米舍利娜·达克斯,8.7
1141861,汉斯·阿达尔贝特·施勒托,8.7
1020727,阿尔芒·贝尔纳,8.7
1392336,鬼笑介,8.7
1140289,艾莉森·罗丹,8.7
1048335,阿兰·本奈特,8.7
1078898,诺玛·可瑞,8.7
1058835,罗兰·阿蒙泰尔,8.7
1392335,小笠原庆子,8.7
1065539,勒内·布朗卡尔,8.7
1160155,Scott Stevensen,8.7
1058899,威廉·贝克韦尔,8.7
1028975,拉尔夫·李维斯,8.7
1361138,法尔哈德·赫拉德曼德,8.7
1140358,罗尼奥尼,8.7
1390198,赵家正,8.7
1060079,阿兰尼亚,8.7
1123986,埃德温·米尔斯,8.7
1349216,市川团子,8.7
1341318,基隆·埃利奥特,8.7
1008103,维亚切斯拉夫·吉洪诺夫,8.7
1123921,南希·利内翰,8.7
1087341,费拉斯·迪拉尼,8.7
1389309,郑宇彤,8.7
1050844,Peter Cartwright,8.7
1122410,朱莉娅·麦克利,8.7
1074908,丹尼斯·克里斯托弗,8.7
1122246,阿宛盖·里昂惕夫,8.7
1009633,伊妮德·贝内特,8.7
1054501,汤姆·威尔森,8.7
1383880,丸山步梦,8.7
1008090,约翰·雷,8.7
1331786,菲利普·麦格雷德,8.7
1124325,阿诺德·露西,8.7
1275241,朱一诺,8.7
1087711,萨姆·德·格拉斯,8.7
1147923,保罗·里希特,8.7
1275240,姚君,8.7
1147453,米歇尔·雷,8.7
1031916,阿莉克丝·金斯顿,8.7
1275084,默罕默德·阿米尔·纳吉,8.7
1137551,沃尔特·罗杰斯,8.7
1122479,薇拉·刘易斯,8.7
1366160,劳里斯·斯科夫高·安德森,8.7
1020040,玛丽·奥尔登,8.7
1366159,艾伯特·鲁德贝克·林哈特,8.7
1012591,斯利姆·萨默维尔,8.7
1366158,哈拉尔德·凯泽·赫尔曼,8.7
1010198,比尔·冈,8.7
1118191,阿达·梅,8.7
1300386,王启赞,8.7
1300389,王柏森,8.7
1202424,乔·阿姆斯特朗,8.7
1058430,欧文·培根,8.7
1060714,本·亚历山大,8.7
1082637,吉勒·德勒,8.7
1370367,凯尔·麦克,8.7
1310864,安德烈·拉米罗,8.7
1013529,王进,8.7
1150470,威廉姆·西尔维斯特,8.7
1342955,纳塔利娅·阿布拉莫娃,8.7
1144157,贾可·塞纳斯,8.7
1138067,拉扎尔·里斯托夫斯基,8.7
1115788,法比安·洛里斯,8.7
1054615,布朗什·弗雷德里克,8.7
1143864,瓦尔特·圣泰索,8.7
1356164,E·科斯京,8.7
1365195,吉泽太阳,8.7
1143452,玛莎·雷伊,8.7
1051680,安吉拉·乔治乌,8.7
1036685,妮莉·费塔朵,8.7
1143243,皮埃尔·雷诺阿,8.7
1091882,拉塞尔·格里森,8.7
1370368,杰克·默里,8.7
1335296,黑田博之,8.7
1383923,柴田龙一郎,8.7
1344122,丹尼尔·里希特,8.7
1119779,沃尔特·朗,8.7
1019295,沃尔特·艾贝尔,8.7
1249191,后藤沙绪里,8.7
1121115,贝丽尔·默瑟,8.7
1087121,小欧文·戴维斯,8.7
1356165,雷默·伦迪,8.7
1130925,莉迪娅·波捷奇纳,8.7
1392338,吉田兵次,8.7
1116799,玛塞勒·蒙蒂尔,8.7
1075116,弗吉尼亚·布里萨克,8.7
1077081,亚丽姗卓·全,8.7
1021554,设乐幸嗣,8.7
1125106,约根·林德斯特伦,8.7
1050115,亚历桑德拉·马提尼斯,8.7
1192291,达娜托多罗维茨,8.7
1070150,G·帕特·柯林斯,8.7
1362961,张桂凤,8.7
1108312,索比亚格·侯菲尔德,8.7
1173729,陈凌,8.7
1178178,雅各布·B·恩格曼,8.7
1315728,桃井晴子,8.7
1068815,瓦莱里娅·创可蒂尼,8.7
1093841,玛丽·吉布斯,8.7
1111193,弗雷德里克·克尔,8.7
1328006,劳拉·格林伍德,8.7
1154074,杰伊·维利尔斯,8.7
1317538,施绮莲,8.7
1106992,阿拉·A·卡赞斯卡亚,8.7
1151739,米莉察·斯托扬诺娃,8.7
1159039,茵娜·乌里扬诺娃,8.7
1160578,维斯娜切瓦里克,8.7
1000787,斯科特·迈尔斯,8.7
1159198,F.A.特纳,8.7
1027269,阿什丽·辛普森,8.7
1108440,玛格丽塔·克罗克,8.7
1071983,亚历桑德拉·卡斯蒂略,8.7
1067873,米兰·库柏,8.7
1367558,村濑迪与,8.7
1314840,桥本智哉,8.7
